00046590576;CATTANI ORTOFRUTTA S.R.L.;VIA TANCIA 25;02100;RIETI;;00046590576;;;;;
00100820331;DODI & MERLI S.N.C. DI CLAUDIO E PIETRO LAMBRI;VIA C.COLOMBO 7d MERCATO ORTOFRUTTICOLO;29100;PIACENZA;;00100820331;;;IT;;
00113110118;UNIONFRUTTA DI EMILI STEFANO E C. - S.N.C.;PIAZZA MERCATO NUOVO SNC;19038;SARZANA;;00113110118;;;;;
00124480591;CONSORZIO ORTO FLORO FRUTTICOLO DELLA PROVINCIA DI LATINA - SOCIETA' COOPERATIVA AGRICOLA;VIA PANTANELLO 2;04022;FONDI;;00124480591;;;;;
00156780306;FRATELLI SIMEONI E C. S.R.L.;PIAZZALE DELL'AGRICOLTURA ;33100;Udine;;00156780306;;;;;
00189790553;C.T.F. DI FAVA GIOVANNI E DE MARCO PIERO S.N.C.;VOCABOLO SAN MARTINO ;05100;Terni;;00189790553;;;;;
00249201005;D ARCANGELI TIZIANA;VIA ROMA,65; ;CARPINETO ROMANO;;00249201005;;;ITA;;
00284300597;MARROCCO & FABRIZIO S.R.L.;VIA MARTIRI DI BELFIORE 36;74019;PALAGIANO;;00284300597;;;;;
00310090493;VENFRUT DI BETTINI CARLO & C. SNC;VIA DEL COMMERCIO 12;57029;Campiglia Marittima;;00310090493;;;;;
00318060902;TONINO CAVALLARO & C. S.N.C.;VIA SEYCHELLES 30;07026;OLBIA;;00318060902;;;;;
00322700592;DE ANGELIS E DI TROCCHIO S.R.L.;VIALE PIEMONTE ;04022;FONDI;;00322700592;;;;;
00341420271;FRATELLI TIOZZO CANARIN S.N.C. DI TIOZZO ARMIDO E ALESSANDRO CELI;VIA DELL'ATOMO 20/INT.14;30175;VENEZIA;;00341420271;;;;;
00425810108;TRAVERSO LUIGI & FIGLIO S.R.L.;VIA SARDORELLA 10/R;16162;GENOVA;;00425810108;;;;;
00448510685;L'AGRUMARIA S.R.L.;VIA NAZIONALE SS 602;65012;Cepagatti;;00448510685;;;;;
00552970378;CAMT S.R.L.;VIA PAOLO CANALI 16;40127;BOLOGNA;;00552970378;;;;;
00585180342;PARMAFRUTTA - S.R.L.;STRADA DEL TAGLIO 5/A;43126;PARMA;;00585180342;;;;;
00593400450;ORTOVERDE S.R.L. DI MOSTI LUCIANO;VIA CROCELLO 10;54100;MASSA;;00593400450;;;;;
00690820451;F. & B. ORTOFRUTTA S.R.L.;VIA AURELIA ;54100;MASSA;;00690820451;;;;;
00700210446;MARCHEFRUTTA DI ASCANI NAZZARENO & C. - S.A.S.;VIA VALLE PIANA 80;63074;SAN BENEDETTO DEL TRONTO;;00700210446;;;;;
00731590097;FIORENTINO E DANDOLO S.R.L.;VIA SILVIO TORCELLO 24;17047;QUILIANO;;00731590097;;;;;
00758580211;ORTOBOLZANO DI MERCURI LIDIA;VIA MACELLO, 29;39100;BOLZANO;;00758580211;;;ITA;;
00768570434;G.S. ORTOFRUTTICOLA - S.R.L.;VIA MARTIN LUTHER KING 7;62100;MACERATA;;00768570434;;;;;
00771630324;SUCCESSORI BONIFACIO LIVIO DI LIVIO BARTOLI & CO. - S.N.C.;RIVA OTTAVIANO AUGUSTO 12;34123;TRIESTE;;00771630324;;;;;
00796370096;SERRAFRUTTA S.R.L.;VIA DEL COMMERCIO 20;17038;VILLANOVA D'ALBENGA;;00796370096;;;;;
00805020534;M.P. DI PAOLONI & C. S.R.L. IN BREVE "M.P. S.R.L.";VIA RUBINO 21;58100;GROSSETO;;00805020534;;;;;
00817480528;ORTOFRUTTICOLA SENESE SRL;VIALE PIETRO TOSELLI 6;53100;SIENA;;00817480528;;;;;
00823590237;F.A.VE. FRUTTA AGRUMI VERDURE S.R.L.;VIA SOMMACAMPAGNA 63;37137;VERONA;;00823590237;;;;;
00835500943;LA PRIMIZIA DI NARDELLI LUCIANA;VIA CAMPANIA, 106;86079;VENAFRO;;00835500943;;;;;
00839500949;FE.AN.FRUT. DI TAMASI ANTONIETTA & C. SOCIETA' IN ACCOMANDITA SEMPLICE IN SIGLA "FE.AN.FRUT. - SAS";LOCALITA' FONTE SALAMONE 263;86170;ISERNIA;;00839500949;;;;;
00898680889;SICILFRUTTA DI FIRRINCIELI G. & C. S.A.S.;VIA DOMENICO CIMAROSA 75;97100;RAGUSA;;00898680889;;;;;
00908100431;ORTENZI S.R.L.;VIA DOMENICO CONCORDIA 42-48;62100;MACERATA;;00908100431;;;;;
00912340320;SOLAGRO S.R.L.;RIVA OTTAVIANO AUGUSTO 12;34123;TRIESTE;;00912340320;;;;;
00913850400;BIONDI GIULIO - S.R.L.;VIA MARCO MINGHETTI 75;47522;CESENA;;00913850400;;;;;
00947360095;LEOFRUTTA S.R.L.;VIA DELLA CORNICE 4;17027;PIETRA LIGURE;;00947360095;;;;;
00958860439;ORTOFRUTTA TOLENTINO S.N.C. DI MUCCI DANILO E ALFEI MANLIO;CONTRADA SAN MARTINO 25;62029;TOLENTINO;;00958860439;;;;;
00964360903;"SERRA MARIO";VIA TIRSO ;07039;VALLEDORIA;;00964360903;;;;;
00979320421;CORRADO SCARPINI & C. - S.N.C.;VIALE DON MINZONI ;60035;JESI;;00979320421;;;;;
01009880459;TASSIORTOFRUTTICOLA S.R.L.;VIA AURELIA SUD ;54100;MASSA;;01009880459;;;;;
01015680091;OTTONELLO MARCO E C. - S.A.S.;VIA SILVIO TORCELLO 24;17047;QUILIANO;;01015680091;;;;;
01053250518;ORTOFRUTTA MEONI ADRIANO;VIA C.S. 864/A ;52044;Cortona;;01053250518;;;;;
01058030444;ORTOFRUTTA A. & I. DI ATTORRI ANDREA & C. S.N.C.;VIA FALERIENSE OVEST 14;63833;MONTEGIORGIO;;01058030444;;;;;
01067400455;FRATELLI BONGIORNI SRL;VIA AURELIA SUD 20/21;54100;MASSA;;01067400455;;;;;
01070860422;CUTOLONI GINO S.R.L.;VIA LUIGI ALBERTINI 36;60131;ANCONA;;01070860422;;;;;
01102340526;F.LLI FATARELLA & C. SOCIETA' A RESPONSABILITA' LIMITATA O IN FOR MA ABBREVIATA F.LLI FATARELLA & C. S.R.L.;VIA MONTANARA 6;58031;ARCIDOSSO;;01102340526;;;;;
01142040573;RIETIFRUTTA SOCIETA' COOPERATIVA;VIA FRATELLI SEBASTIANI 2;02100;RIETI;;01142040573;;;;;
01180080804;FRATELLI MODAFFERI DI MODAFFERI GIUSEPPE S.A.S. & C.;VIA ASPROMONTE MERCATI GENERALI BOX 19 ;89127;Reggio di Calabria;;01180080804;;;;;
01227250907;TEDDE S.N.C. DI TEDDE GIUSEPPE & C.;ZONA INDUSTRIALE PREDDA NIEDDA NORD ;07100;SASSARI;;01227250907;;;;;
01238570434;ORLANDI ORTOFRUTTA S.N.C. DEI F.LLI ORLANDI FABIO, EMANUELA E C.;VIA PIERO GOBETTI ;62012;CIVITANOVA MARCHE;;01238570434;;;;;
01291110920;FRUTTITAL CAGLIARI S.R.L.;STRADA PROVINCIALE 2 KM.0,400;09028;SESTU;;01291110920;;;;;
01300830922;INDUSTRIA SERVIZI AGROALIMENTARI S.P.A. *I.S.A. SPA; ZONA INDUSTRIALE-STR.PROVINC. 14/BIS;09039;Villacidro;;01300830922;;;;;
01308660685;PACIOCCO S.R.L.;PIAZZA DUCA D'AOSTA 31;65121;PESCARA;;01308660685;;;;;
01343730444;AGOSTINI FRUTTA S.R.L.;VIA PICENO APRUTINA 1;63100;ASCOLI PICENO;;01343730444;;;;;
01352810889;ORTO FRESCO S.R.L.;ZONA INDUSTRIALE C.DA MUGNO SN;97100;Ragusa;;01352810889;;;;;
01357900461;ORTOFRUTTA VERSILIA S.R.L.;VIA ITALICA 141;55041;CAMAIORE;;01357900461;;;;;
01421660562;POSTI PAOLO;STRADA TEVERINA SNC;01100;Viterbo;;01421660562;;;;;
01426660039;ORTOFRUTTICOLA CAPASSO S.R.L.;VIALE VOLTA SNC;28100;Novara;;01426660039;;;;;
01431160595;AGROFONDI - SOCIETA' CONSORTILE COOPERATIVA;VIALE PIEMONTE 1;04022;FONDI;;01431160595;;;;;
01500590359;MAZZINI GIULIO;VIA CISALPINA 9;42124;REGGIO NELL'EMILIA;;01500590359;;;;;
01532900519;RICCI FRANCO & FIGLI S.N.C. DI RICCI LORENZO , ROBERTO E RICCARDO;VIA VILLAROSA 10/G;52016;CASTEL FOCOGNANO;;01532900519;;;;;
01590190805;AZIENDA AGRICOLA PERRE DOMENICO;LOCALITA' SERRO CARBONE SN;89039;PLATI';;01590190805;;;;;
01601100629;G & V FRUIT S.R.L.;VIA PAPA GIOVANNI PAOLO II 65/A;82011;PAOLISI;;01601100629;;;;;
01639640596;FERRI ENRICO;VIA ALESSANDRO VOLTA 19;04019;TERRACINA;;01639640596;;;;;
01640730238;OR.VER. S.R.L.;VIA SOMMACAMPAGNA 63/D-E;37137;VERONA;;01640730238;;;;;
01642110595;MAFALDA SOCIETA' A RESPONSABILITA' LIMITATA;VIALE PIEMONTE - MOF ;04022;Fondi;;01642110595;;;;;
01704320595;M.O.F. S.P.A. SOCIETA' CONSORTILE PER LA GESTIONE DEL CENTRO AGRO-ALIMENTARE ALL'INGROSSO DI FONDI;VIALE PIEMONTE 1;04022;FONDI;;01704320595;;;;;
01756000046;ALMONTE S.R.L.;VIA DON L.ORIONE 196;12042;BRA;;01756000046;;;;;
