00024920480;FANCELLI SANDRA;Borgo S. Apostoli, 41;50100;FIRENZE;;00024920480;;;IT;;
00041360975;CALIFANO MICHELE;VIA ISONZO, 24;59100;PRATO;;00041360975;;;IT;;
00113320477;F.LLI VANNUCCI SRL;VIA DELL'ANNONA, 210, VIA DELL'ANNONA, 210 VIA DELL'ANNONA, 210;51100;PISTOIA;;00113320477;;;VIA DELL'ANNONA, 210,;;
00120730502;DOLFI OLIVIERO di Dolfi Fiorel la & Tinagli Massimo snc;MERCATO ORTOFRUTTICOLO Via Pacinotti, 21;56025;PONTEDERA;;00120730502;;;IT;;
00142310507;PAOLIERI S.R.L.;VIA ANTONIO PACINOTTI 21;56025;PONTEDERA;;00142310507;;;;;
00159320977;APA ANGELA;Via Cantagallo, 49/4;50047;PRATO VILLA FIORITA;;00159320977;;;IT;;
00167290469;ALLEGRINI GIUSEPPE & FIGLI di Piero & Donato s.n.c.;Via per Castiglioncello, 379;55100;BALBANO;;00167290469;;;IT;;
00186230462;F.LLI D"ALFONSO SRL;VIA DI GHIVIZZANO 36;55028;PIANO DI COREGLIA;;00186230462;;;IT;;
00237760970;LA BOTTEGA D"AMBALAGI di Balestri Olga;Via Bagnolo di Sopra, 57;59013;MONTEMURLO;;00237760970;;;IT;;
00237910484 ;ANCHISE PAOLI;PIAZZA ARTOM, 12                   ;50127    ;FIRENZE                       ;;00237910484 ;;;ITA;;
00253920508;BECUZZI s.n.c. di Becuzzi Riccardo & C. s.n.c.;VIA PACINOTTI,21 MERC.ORT.LO;56025;PONTEDERA;;00253920508;;;IT;;
00254120975;GUALTIERI EDMONDO PIZZERI RENZI ANNARITA SNC;Via Garibaldi, 49/51;59100;PRATO;;00254120975;;;IT;;
00259910974;LA PRIMIZIA S.N.C. di MORDINI LUCIANA & C.;P.ZZA LIPPI, 36;59100;PRATO;;00259910974;;;IT;;
00265470468;BERTANI ROBERTO SNC ING.SSO ORT.LI;VIA GUGLIELMO OBERDAN N. 71;55100;LUCCA;;00265470468;;;;;
